# Force coefficients
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 1.00000000e+00)
# magUInf       : 1.00000000e+00
# lRef          : 3.14000000e+00
# Aref          : 3.14000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
# Time          	Cm              	Cd              	Cl              	Cl(f)           	Cl(r)           
62.542          	-2.11889104e-04	1.20837981e+00	8.06406680e-01	4.02991451e-01	4.03415229e-01
62.544          	-2.12740441e-04	1.20883377e+00	8.07014346e-01	4.03294432e-01	4.03719913e-01
62.546          	-2.13716958e-04	1.20928961e+00	8.07789595e-01	4.03681081e-01	4.04108515e-01
62.548          	-2.15168051e-04	1.20978170e+00	8.08606801e-01	4.04088232e-01	4.04518568e-01
62.55           	-2.16317307e-04	1.20981310e+00	8.09069687e-01	4.04318526e-01	4.04751161e-01
62.552          	-2.16501936e-04	1.21021206e+00	8.09662628e-01	4.04614812e-01	4.05047816e-01
62.554          	-2.16429192e-04	1.21066966e+00	8.10447104e-01	4.05007123e-01	4.05439981e-01
62.556          	-2.15727496e-04	1.21075531e+00	8.10875792e-01	4.05222169e-01	4.05653624e-01
62.558          	-2.15135203e-04	1.21132028e+00	8.11360156e-01	4.05464943e-01	4.05895213e-01
62.56           	-2.14335213e-04	1.21165831e+00	8.12017296e-01	4.05794313e-01	4.06222983e-01
62.562          	-2.13445304e-04	1.21216284e+00	8.12558115e-01	4.06065612e-01	4.06492503e-01
62.564          	-2.12146730e-04	1.21270898e+00	8.13519330e-01	4.06547518e-01	4.06971811e-01
62.566          	-2.10959611e-04	1.21271713e+00	8.13992996e-01	4.06785538e-01	4.07207458e-01
62.568          	-2.10766026e-04	1.21284263e+00	8.14391162e-01	4.06984815e-01	4.07406347e-01
62.57           	-2.10749325e-04	1.21329989e+00	8.14775317e-01	4.07176909e-01	4.07598408e-01
62.572          	-2.10714543e-04	1.21364964e+00	8.14865457e-01	4.07222014e-01	4.07643443e-01
62.574          	-2.10747960e-04	1.21447545e+00	8.15123578e-01	4.07351041e-01	4.07772537e-01
62.576          	-2.10740859e-04	1.21493856e+00	8.15330988e-01	4.07454753e-01	4.07876235e-01
62.578          	-2.10639642e-04	1.21519707e+00	8.15300011e-01	4.07439366e-01	4.07860645e-01
62.58           	-2.10482880e-04	1.21600334e+00	8.15476573e-01	4.07527804e-01	4.07948770e-01
62.582          	-2.10127811e-04	1.21653669e+00	8.15885991e-01	4.07732868e-01	4.08153123e-01
62.584          	-2.09729929e-04	1.21722914e+00	8.15949775e-01	4.07765157e-01	4.08184617e-01
62.586          	-2.09814480e-04	1.21810531e+00	8.16183393e-01	4.07881882e-01	4.08301511e-01
62.588          	-2.10462390e-04	1.21870967e+00	8.16256118e-01	4.07917597e-01	4.08338521e-01
62.59           	-2.11337756e-04	1.21929389e+00	8.16471199e-01	4.08024262e-01	4.08446937e-01
62.592          	-2.11930645e-04	1.21953620e+00	8.16601119e-01	4.08088629e-01	4.08512490e-01
62.594          	-2.12408877e-04	1.22000740e+00	8.16650260e-01	4.08112721e-01	4.08537539e-01
62.596          	-2.12796406e-04	1.22023039e+00	8.16758289e-01	4.08166348e-01	4.08591941e-01
62.598          	-2.12769961e-04	1.22079324e+00	8.16892170e-01	4.08233315e-01	4.08658855e-01
62.6            	-2.12884532e-04	1.22115700e+00	8.17075385e-01	4.08324808e-01	4.08750577e-01
62.602          	-2.13433143e-04	1.22147473e+00	8.17168960e-01	4.08371047e-01	4.08797913e-01
62.604          	-2.13419196e-04	1.22191120e+00	8.17462103e-01	4.08517633e-01	4.08944471e-01
62.606          	-2.12960388e-04	1.22240550e+00	8.17698348e-01	4.08636213e-01	4.09062134e-01
62.608          	-2.12483615e-04	1.22312469e+00	8.18037473e-01	4.08806253e-01	4.09231220e-01
62.61           	-2.12028433e-04	1.22348949e+00	8.18354711e-01	4.08965327e-01	4.09389384e-01
62.612          	-2.11724388e-04	1.22373309e+00	8.18624388e-01	4.09100470e-01	4.09523918e-01
62.614          	-2.11108080e-04	1.22396012e+00	8.19013584e-01	4.09295684e-01	4.09717900e-01
62.616          	-2.10046701e-04	1.22406860e+00	8.19694655e-01	4.09637281e-01	4.10057374e-01
62.618          	-2.08465604e-04	1.22445529e+00	8.19999537e-01	4.09791303e-01	4.10208234e-01
62.62           	-2.07024411e-04	1.22476716e+00	8.20203627e-01	4.09894789e-01	4.10308838e-01
62.622          	-2.05825019e-04	1.22545387e+00	8.20751843e-01	4.10170097e-01	4.10581747e-01
62.624          	-2.06309357e-04	1.22583831e+00	8.21294777e-01	4.10441079e-01	4.10853698e-01
62.626          	-2.07155217e-04	1.22627452e+00	8.21589951e-01	4.10587820e-01	4.11002131e-01
62.628          	-2.07917768e-04	1.22679274e+00	8.21831633e-01	4.10707899e-01	4.11123734e-01
62.63           	-2.08731062e-04	1.22676730e+00	8.21853655e-01	4.10718096e-01	4.11135559e-01
62.632          	-2.09522372e-04	1.22717898e+00	8.22136647e-01	4.10858801e-01	4.11277846e-01
62.634          	-2.10528346e-04	1.22748480e+00	8.22510522e-01	4.11044732e-01	4.11465789e-01
62.636          	-2.11271206e-04	1.22809980e+00	8.22554765e-01	4.11066111e-01	4.11488654e-01
62.638          	-2.11868838e-04	1.22835258e+00	8.22608032e-01	4.11092147e-01	4.11515885e-01
62.64           	-2.12487236e-04	1.22867808e+00	8.22685930e-01	4.11130478e-01	4.11555452e-01
62.642          	-2.13225479e-04	1.22927197e+00	8.22504462e-01	4.11039006e-01	4.11465457e-01
62.644          	-2.13956585e-04	1.22981028e+00	8.22585637e-01	4.11078862e-01	4.11506775e-01
62.646          	-2.14542509e-04	1.22981102e+00	8.22414706e-01	4.10992810e-01	4.11421895e-01
62.648          	-2.14811269e-04	1.23043969e+00	8.22390183e-01	4.10980280e-01	4.11409903e-01
62.65           	-2.14921859e-04	1.23076063e+00	8.22275990e-01	4.10923073e-01	4.11352917e-01
62.652          	-2.14656188e-04	1.23141648e+00	8.22021921e-01	4.10796304e-01	4.11225617e-01
62.654          	-2.14364854e-04	1.23196770e+00	8.21840191e-01	4.10705731e-01	4.11134461e-01
62.656          	-2.14105252e-04	1.23221520e+00	8.21823932e-01	4.10697861e-01	4.11126071e-01
62.658          	-2.13991376e-04	1.23265296e+00	8.22054440e-01	4.10813228e-01	4.11241211e-01
62.66           	-2.13457692e-04	1.23267340e+00	8.22238628e-01	4.10905856e-01	4.11332772e-01
62.662          	-2.12925006e-04	1.23288954e+00	8.22311075e-01	4.10942612e-01	4.11368462e-01
62.664          	-2.12556271e-04	1.23322372e+00	8.22150175e-01	4.10862531e-01	4.11287644e-01
62.666          	-2.11992940e-04	1.23305524e+00	8.22158753e-01	4.10867383e-01	4.11291369e-01
62.668          	-2.10693504e-04	1.23275152e+00	8.22395226e-01	4.10986919e-01	4.11408306e-01
62.67           	-2.08941472e-04	1.23327062e+00	8.22823720e-01	4.11202919e-01	4.11620801e-01
62.672          	-2.06690714e-04	1.23351753e+00	8.22902326e-01	4.11244472e-01	4.11657853e-01
62.674          	-2.04561184e-04	1.23393508e+00	8.22935228e-01	4.11263053e-01	4.11672175e-01
62.676          	-2.02491102e-04	1.23366952e+00	8.23028162e-01	4.11311590e-01	4.11716572e-01
62.678          	-2.00101576e-04	1.23362719e+00	8.23190862e-01	4.11395329e-01	4.11795532e-01
62.68           	-1.97924547e-04	1.23361199e+00	8.23370471e-01	4.11487311e-01	4.11883160e-01
62.682          	-1.96534086e-04	1.23339742e+00	8.23380058e-01	4.11493495e-01	4.11886563e-01
62.684          	-1.94331298e-04	1.23349324e+00	8.23346091e-01	4.11478714e-01	4.11867377e-01
62.686          	-1.92171374e-04	1.23379948e+00	8.23306547e-01	4.11461102e-01	4.11845445e-01
62.688          	-1.90125825e-04	1.23424476e+00	8.23353708e-01	4.11486728e-01	4.11866980e-01
62.69           	-1.87865228e-04	1.23470252e+00	8.23497327e-01	4.11560798e-01	4.11936529e-01
62.692          	-1.86033529e-04	1.23492952e+00	8.23227706e-01	4.11427819e-01	4.11799886e-01
62.694          	-1.84195820e-04	1.23509849e+00	8.22834126e-01	4.11232867e-01	4.11601259e-01
62.696          	-1.81878351e-04	1.23548921e+00	8.22558125e-01	4.11097184e-01	4.11460941e-01
62.698          	-1.80092081e-04	1.23589035e+00	8.22508709e-01	4.11074262e-01	4.11434446e-01
62.7            	-1.77884010e-04	1.23639928e+00	8.22358157e-01	4.11001195e-01	4.11356963e-01
62.702          	-1.75570379e-04	1.23678521e+00	8.22176387e-01	4.10912623e-01	4.11263764e-01
62.704          	-1.73201854e-04	1.23717865e+00	8.22061964e-01	4.10857780e-01	4.11204184e-01
62.706          	-1.70966462e-04	1.23748872e+00	8.21861067e-01	4.10759567e-01	4.11101500e-01
62.708          	-1.69929325e-04	1.23777851e+00	8.21856459e-01	4.10758300e-01	4.11098159e-01
62.71           	-1.69576702e-04	1.23799971e+00	8.21734270e-01	4.10697558e-01	4.11036712e-01
62.712          	-1.69214316e-04	1.23776719e+00	8.21433894e-01	4.10547733e-01	4.10886161e-01
62.714          	-1.68160049e-04	1.23765256e+00	8.21042855e-01	4.10353267e-01	4.10689587e-01
62.716          	-1.67418240e-04	1.23753900e+00	8.20517054e-01	4.10091109e-01	4.10425945e-01
62.718          	-1.66966055e-04	1.23791014e+00	8.20277603e-01	4.09971836e-01	4.10305768e-01
62.72           	-1.66594230e-04	1.23830793e+00	8.20194208e-01	4.09930510e-01	4.10263698e-01
62.722          	-1.66333809e-04	1.23840413e+00	8.20130366e-01	4.09898849e-01	4.10231517e-01
62.724          	-1.65665646e-04	1.23849231e+00	8.20160739e-01	4.09914704e-01	4.10246035e-01
62.726          	-1.65035663e-04	1.23869203e+00	8.19935518e-01	4.09802724e-01	4.10132795e-01
62.728          	-1.64818689e-04	1.23882917e+00	8.19272139e-01	4.09471251e-01	4.09800888e-01
62.73           	-1.64230384e-04	1.23903289e+00	8.19117466e-01	4.09394503e-01	4.09722963e-01
62.732          	-1.63564463e-04	1.23927767e+00	8.19510740e-01	4.09591805e-01	4.09918934e-01
62.734          	-1.62715794e-04	1.23933138e+00	8.19858160e-01	4.09766364e-01	4.10091796e-01
62.736          	-1.61247229e-04	1.23939649e+00	8.19787894e-01	4.09732700e-01	4.10055194e-01
62.738          	-1.59179727e-04	1.23939112e+00	8.19641650e-01	4.09661645e-01	4.09980005e-01
62.74           	-1.57035675e-04	1.23938657e+00	8.19756798e-01	4.09721363e-01	4.10035435e-01
62.742          	-1.54443494e-04	1.23960652e+00	8.19857330e-01	4.09774221e-01	4.10083108e-01
62.744          	-1.52302146e-04	1.23955100e+00	8.19972809e-01	4.09834102e-01	4.10138707e-01
62.746          	-1.50216647e-04	1.23963175e+00	8.19975836e-01	4.09837702e-01	4.10138135e-01
62.748          	-1.48481194e-04	1.23994828e+00	8.19994928e-01	4.09848983e-01	4.10145945e-01
62.75           	-1.46814224e-04	1.23995213e+00	8.19991905e-01	4.09849138e-01	4.10142767e-01
62.752          	-1.46519473e-04	1.23984163e+00	8.19628454e-01	4.09667708e-01	4.09960746e-01
62.754          	-1.46475882e-04	1.23948057e+00	8.19028815e-01	4.09367932e-01	4.09660884e-01
62.756          	-1.46680738e-04	1.23961098e+00	8.18795774e-01	4.09251206e-01	4.09544568e-01
62.758          	-1.47289006e-04	1.23988472e+00	8.18581122e-01	4.09143272e-01	4.09437850e-01
62.76           	-1.48479629e-04	1.24019976e+00	8.18152396e-01	4.08927718e-01	4.09224677e-01
62.762          	-1.49310940e-04	1.24056548e+00	8.17342495e-01	4.08521936e-01	4.08820558e-01
62.764          	-1.50331301e-04	1.24124237e+00	8.16964948e-01	4.08332143e-01	4.08632805e-01
62.766          	-1.51342198e-04	1.24139424e+00	8.16269877e-01	4.07983596e-01	4.08286281e-01
62.768          	-1.52287558e-04	1.24149348e+00	8.15851581e-01	4.07773503e-01	4.08078078e-01
62.77           	-1.53310380e-04	1.24173775e+00	8.15438429e-01	4.07565904e-01	4.07872525e-01
62.772          	-1.53732412e-04	1.24206846e+00	8.15090166e-01	4.07391350e-01	4.07698815e-01
62.774          	-1.53804627e-04	1.24243348e+00	8.14717890e-01	4.07205140e-01	4.07512750e-01
62.776          	-1.53769948e-04	1.24252828e+00	8.14062133e-01	4.06877297e-01	4.07184837e-01
62.778          	-1.53572490e-04	1.24296854e+00	8.13381588e-01	4.06537222e-01	4.06844367e-01
62.78           	-1.52687482e-04	1.24312010e+00	8.13350625e-01	4.06522625e-01	4.06828000e-01
62.782          	-1.51522262e-04	1.24314591e+00	8.13060371e-01	4.06378663e-01	4.06681708e-01
62.784          	-1.50489895e-04	1.24300595e+00	8.12714566e-01	4.06206793e-01	4.06507773e-01
62.786          	-1.49900963e-04	1.24287550e+00	8.12388285e-01	4.06044242e-01	4.06344043e-01
62.788          	-1.49872711e-04	1.24269758e+00	8.11602410e-01	4.05651332e-01	4.05951078e-01
62.79           	-1.50161198e-04	1.24269305e+00	8.11227251e-01	4.05463464e-01	4.05763787e-01
62.792          	-1.50111804e-04	1.24292203e+00	8.11236399e-01	4.05468088e-01	4.05768311e-01
62.794          	-1.49833378e-04	1.24302735e+00	8.11032711e-01	4.05366522e-01	4.05666189e-01
62.796          	-1.49503247e-04	1.24299188e+00	8.10870750e-01	4.05285872e-01	4.05584878e-01
62.798          	-1.49478898e-04	1.24273736e+00	8.10514445e-01	4.05107744e-01	4.05406702e-01
62.8            	-1.49323721e-04	1.24245481e+00	8.09805777e-01	4.04753565e-01	4.05052212e-01
62.802          	-1.50349147e-04	1.24223698e+00	8.09535795e-01	4.04617548e-01	4.04918247e-01
62.804          	-1.51823083e-04	1.24185552e+00	8.09215141e-01	4.04455747e-01	4.04759394e-01
62.806          	-1.52277955e-04	1.24144829e+00	8.08928815e-01	4.04312129e-01	4.04616685e-01
62.808          	-1.52106247e-04	1.24127861e+00	8.08658297e-01	4.04177042e-01	4.04481255e-01
62.81           	-1.51602163e-04	1.24104221e+00	8.08179126e-01	4.03937961e-01	4.04241165e-01
62.812          	-1.51071895e-04	1.24088370e+00	8.07785873e-01	4.03741865e-01	4.04044009e-01
62.814          	-1.50204132e-04	1.24048602e+00	8.07227360e-01	4.03463476e-01	4.03763884e-01
62.816          	-1.48917691e-04	1.24069804e+00	8.07055402e-01	4.03378783e-01	4.03676619e-01
62.818          	-1.47525797e-04	1.24031051e+00	8.06967455e-01	4.03336202e-01	4.03631253e-01
62.82           	-1.45859809e-04	1.24040987e+00	8.06779131e-01	4.03243706e-01	4.03535425e-01
62.822          	-1.44060436e-04	1.24013673e+00	8.06377679e-01	4.03044779e-01	4.03332900e-01
62.824          	-1.42136872e-04	1.24002844e+00	8.06276868e-01	4.02996297e-01	4.03280571e-01
62.826          	-1.40401694e-04	1.23979997e+00	8.05996747e-01	4.02857972e-01	4.03138775e-01
62.828          	-1.38815963e-04	1.23988624e+00	8.05617806e-01	4.02670087e-01	4.02947719e-01
62.83           	-1.37086373e-04	1.23969881e+00	8.05162426e-01	4.02444127e-01	4.02718299e-01
62.832          	-1.34815012e-04	1.23986207e+00	8.04749451e-01	4.02239911e-01	4.02509541e-01
62.834          	-1.32604159e-04	1.24021957e+00	8.04854105e-01	4.02294448e-01	4.02559657e-01
62.836          	-1.30735691e-04	1.24044228e+00	8.04610679e-01	4.02174604e-01	4.02436075e-01
62.838          	-1.28843845e-04	1.24012676e+00	8.03945008e-01	4.01843660e-01	4.02101348e-01
62.84           	-1.26415203e-04	1.23989972e+00	8.03730494e-01	4.01738832e-01	4.01991662e-01
62.842          	-1.24621738e-04	1.24004055e+00	8.03321663e-01	4.01536210e-01	4.01785453e-01
62.844          	-1.23084480e-04	1.24070562e+00	8.02739015e-01	4.01246423e-01	4.01492592e-01
62.846          	-1.21486033e-04	1.24112121e+00	8.02479920e-01	4.01118474e-01	4.01361446e-01
62.848          	-1.19889455e-04	1.24109033e+00	8.01953631e-01	4.00856926e-01	4.01096705e-01
62.85           	-1.18426259e-04	1.24088935e+00	8.01049365e-01	4.00406256e-01	4.00643109e-01
62.852          	-1.16908655e-04	1.24074370e+00	8.00502175e-01	4.00134179e-01	4.00367996e-01
62.854          	-1.15756674e-04	1.24087129e+00	8.00215051e-01	3.99991769e-01	4.00223282e-01
62.856          	-1.14613574e-04	1.24118109e+00	7.99811724e-01	3.99791248e-01	4.00020476e-01
62.858          	-1.13374166e-04	1.24091609e+00	7.99151164e-01	3.99462208e-01	3.99688956e-01
62.86           	-1.12340788e-04	1.24112466e+00	7.98287926e-01	3.99031622e-01	3.99256304e-01
62.862          	-1.10691749e-04	1.24124815e+00	7.97554530e-01	3.98666573e-01	3.98887957e-01
62.864          	-1.09156984e-04	1.24157535e+00	7.96659036e-01	3.98220361e-01	3.98438675e-01
62.866          	-1.08267909e-04	1.24149352e+00	7.96008071e-01	3.97895767e-01	3.98112303e-01
62.868          	-1.07970999e-04	1.24161313e+00	7.95359924e-01	3.97571991e-01	3.97787933e-01
62.87           	-1.07472097e-04	1.24194176e+00	7.94577282e-01	3.97181169e-01	3.97396113e-01
62.872          	-1.07155155e-04	1.24234317e+00	7.94077881e-01	3.96931785e-01	3.97146096e-01
62.874          	-1.06483112e-04	1.24253731e+00	7.93277647e-01	3.96532340e-01	3.96745306e-01
62.876          	-1.05450391e-04	1.24280746e+00	7.92363647e-01	3.96076373e-01	3.96287274e-01
62.878          	-1.04514443e-04	1.24306845e+00	7.91816028e-01	3.95803500e-01	3.96012529e-01
62.88           	-1.03872720e-04	1.24281317e+00	7.90491577e-01	3.95141916e-01	3.95349661e-01
62.882          	-1.03803230e-04	1.24377695e+00	7.89875882e-01	3.94834138e-01	3.95041744e-01
62.884          	-1.03602799e-04	1.24409862e+00	7.89330819e-01	3.94561807e-01	3.94769013e-01
62.886          	-1.03374539e-04	1.24415605e+00	7.88952795e-01	3.94373023e-01	3.94579772e-01
62.888          	-1.03432092e-04	1.24378110e+00	7.88185095e-01	3.93989115e-01	3.94195979e-01
62.89           	-1.03257737e-04	1.24393186e+00	7.87325848e-01	3.93559666e-01	3.93766182e-01
62.892          	-1.02513674e-04	1.24425401e+00	7.86931143e-01	3.93363058e-01	3.93568085e-01
62.894          	-1.01384546e-04	1.24395352e+00	7.86176077e-01	3.92986654e-01	3.93189423e-01
62.896          	-1.00304323e-04	1.24326944e+00	7.85655171e-01	3.92727281e-01	3.92927890e-01
62.898          	-9.90657862e-05	1.24340433e+00	7.84659895e-01	3.92230882e-01	3.92429013e-01
62.9            	-9.76498414e-05	1.24313916e+00	7.84014562e-01	3.91909631e-01	3.92104931e-01
62.902          	-9.72495361e-05	1.24291871e+00	7.83834857e-01	3.91820179e-01	3.92014678e-01
62.904          	-9.71108448e-05	1.24273657e+00	7.83551484e-01	3.91678631e-01	3.91872853e-01
62.906          	-9.68267525e-05	1.24184392e+00	7.84211941e-01	3.92009144e-01	3.92202797e-01
62.908          	-9.61698554e-05	1.24110309e+00	7.83627746e-01	3.91717703e-01	3.91910043e-01
62.91           	-9.49207964e-05	1.24047830e+00	7.83404627e-01	3.91607393e-01	3.91797234e-01
62.912          	-9.33728184e-05	1.24031008e+00	7.82616880e-01	3.91215067e-01	3.91401813e-01
62.914          	-9.19594811e-05	1.24051368e+00	7.81482702e-01	3.90649391e-01	3.90833310e-01
62.916          	-9.08571705e-05	1.23989195e+00	7.81068621e-01	3.90443453e-01	3.90625168e-01
62.918          	-9.04995954e-05	1.23997849e+00	7.80913246e-01	3.90366123e-01	3.90547123e-01
62.92           	-9.03662465e-05	1.24059640e+00	7.80631424e-01	3.90225346e-01	3.90406078e-01
62.922          	-9.02842057e-05	1.24064918e+00	7.79780679e-01	3.89800055e-01	3.89980624e-01
62.924          	-9.03432241e-05	1.24095212e+00	7.78977438e-01	3.89398376e-01	3.89579062e-01
62.926          	-9.05880447e-05	1.24098861e+00	7.78464442e-01	3.89141633e-01	3.89322809e-01
62.928          	-9.05015532e-05	1.24055204e+00	7.77344801e-01	3.88581899e-01	3.88762902e-01
62.93           	-9.02941650e-05	1.24103331e+00	7.76703178e-01	3.88261295e-01	3.88441883e-01
62.932          	-9.02152389e-05	1.24141096e+00	7.76149812e-01	3.87984691e-01	3.88165121e-01
62.934          	-9.01279323e-05	1.24127809e+00	7.75368461e-01	3.87594102e-01	3.87774358e-01
62.936          	-9.00211951e-05	1.24131868e+00	7.74995288e-01	3.87407623e-01	3.87587665e-01
62.938          	-8.91076560e-05	1.24158555e+00	7.74318971e-01	3.87070378e-01	3.87248593e-01
62.94           	-8.82650480e-05	1.24143933e+00	7.73670038e-01	3.86746754e-01	3.86923284e-01
62.942          	-8.73587282e-05	1.24149363e+00	7.73046372e-01	3.86435827e-01	3.86610545e-01
62.944          	-8.65224487e-05	1.24153661e+00	7.72353690e-01	3.86090323e-01	3.86263368e-01
62.946          	-8.60782532e-05	1.24078527e+00	7.71479061e-01	3.85653452e-01	3.85825609e-01
62.948          	-8.56101550e-05	1.24084450e+00	7.71007661e-01	3.85418220e-01	3.85589440e-01
62.95           	-8.49977255e-05	1.24130536e+00	7.70652393e-01	3.85241199e-01	3.85411194e-01
62.952          	-8.42862518e-05	1.24115071e+00	7.69749514e-01	3.84790471e-01	3.84959043e-01
62.954          	-8.35495100e-05	1.24119573e+00	7.69385626e-01	3.84609264e-01	3.84776363e-01
62.956          	-8.27426464e-05	1.24051818e+00	7.68472924e-01	3.84153719e-01	3.84319205e-01
62.958          	-8.24466926e-05	1.23974779e+00	7.67892757e-01	3.83863932e-01	3.84028825e-01
62.96           	-8.23359690e-05	1.23997992e+00	7.67058908e-01	3.83447118e-01	3.83611790e-01
62.962          	-8.19015130e-05	1.23943003e+00	7.65916418e-01	3.82876307e-01	3.83040110e-01
62.964          	-8.11496610e-05	1.23937914e+00	7.64726191e-01	3.82281946e-01	3.82444245e-01
62.966          	-8.04696292e-05	1.23921318e+00	7.63822617e-01	3.81830839e-01	3.81991778e-01
62.968          	-7.97636629e-05	1.23920344e+00	7.62841095e-01	3.81340784e-01	3.81500311e-01
62.97           	-7.94482211e-05	1.23986137e+00	7.61918779e-01	3.80879941e-01	3.81038838e-01
